date_time,requested,produced,consumed,provided,available,missing,cls_requested,cls_produced,cls_consumed,cls_provided,cls_available,cls_missing
16/12/2022 17:42:00,8118.268,0,0,0,0,8118.268,3,1,1,1,1,3
16/12/2022 17:43:00,6605.833,0,0,0,0,6605.833,3,1,1,1,1,3
16/12/2022 17:44:00,7101.587,0,0,0,0,7101.587,3,1,1,1,1,3
16/12/2022 17:45:00,7622.362,18720,7622.362,7622.362,11097.638,0,3,5,3,3,3,1
16/12/2022 17:46:00,7471.53,9360,7471.53,7471.53,1888.47,0,3,3,3,3,2,1
16/12/2022 17:47:00,7372.567,9360,7372.567,7372.567,1987.433,0,3,3,3,3,2,1
16/12/2022 17:48:00,7425.649,9360,7425.649,7425.649,1934.351,0,3,3,3,3,2,2
16/12/2022 17:49:00,7142.989,9360,7142.989,7142.989,2217.011,0,3,3,3,3,2,1
16/12/2022 17:50:00,6495.177,9360,6495.177,6495.177,2864.823,0,3,3,3,3,2,2
16/12/2022 17:51:00,6480.475,9360,6480.475,6480.475,2879.525,0,3,3,3,3,2,2
16/12/2022 17:52:00,6585.015,9360,6585.015,6585.015,2774.985,0,3,3,3,3,2,2
16/12/2022 17:53:00,6401.15,9360,6401.15,6401.15,2958.85,0,3,3,3,3,2,2
16/12/2022 17:54:00,6303.661,9360,6303.661,6303.661,3056.339,0,3,3,3,3,2,1
16/12/2022 17:55:00,5769.276,9360,5769.276,5769.276,3590.724,0,2,3,2,2,2,2
16/12/2022 17:56:00,5443.007,9360,5443.007,5443.007,3916.993,0,2,3,2,2,2,2
16/12/2022 17:57:00,5343.54,9360,5343.54,5343.54,4016.46,0,2,3,2,2,2,2
16/12/2022 17:58:00,5255.974,9360,5255.974,5255.974,4104.026,0,2,3,2,2,2,2
16/12/2022 17:59:00,5171.489,9360,5171.489,5171.489,4188.511,0,2,3,2,2,2,1
16/12/2022 18:00:00,4953.301,18720,4953.301,4953.301,13766.699,0,2,5,2,2,4,2
16/12/2022 18:01:00,5168.155,9360,5168.155,5168.155,4191.845,0,2,3,2,2,2,2
16/12/2022 18:02:00,5851.779,9360,5851.779,5851.779,3508.221,0,2,3,2,2,2,1
16/12/2022 18:03:00,5586.292,9360,5586.292,5586.292,3773.708,0,2,3,2,2,2,1
16/12/2022 18:04:00,5606.54,9360,5606.54,5606.54,3753.46,0,2,3,2,2,2,1
16/12/2022 18:05:00,5683.136,9360,5683.136,5683.136,3676.864,0,2,3,2,2,2,1
16/12/2022 18:06:00,5460.851,9360,5460.851,5460.851,3899.149,0,2,3,2,2,2,2
16/12/2022 18:07:00,5735.968,9360,5735.968,5735.968,3624.032,0,2,3,2,2,2,1
16/12/2022 18:08:00,5257.244,9360,5257.244,5257.244,4102.756,0,2,3,2,2,2,1
16/12/2022 18:09:00,6496.668,9360,6496.668,6496.668,2863.332,0,3,3,3,3,2,2
16/12/2022 18:10:00,7349.014,9360,7349.014,7349.014,2010.986,0,3,3,3,3,2,1
16/12/2022 18:11:00,7428.869,9360,7428.869,7428.869,1931.131,0,3,3,3,3,2,1
16/12/2022 18:12:00,6013.199,9360,6013.199,6013.199,3346.801,0,3,3,3,3,2,1
16/12/2022 18:13:00,4642.352,9360,4642.352,4642.352,4717.648,0,2,3,2,2,2,1
16/12/2022 18:14:00,4665.62,9360,4665.62,4665.62,4694.38,0,2,3,2,2,2,1
16/12/2022 18:15:00,4648.56,18720,4648.56,4648.56,14071.44,0,2,5,2,2,4,1
16/12/2022 18:16:00,4508.27,9360,4508.27,4508.27,4851.73,0,2,3,2,2,2,1
16/12/2022 18:17:00,4629.24,9360,4629.24,4629.24,4730.76,0,2,3,2,2,2,2
16/12/2022 18:18:00,6619.869,9360,6619.869,6619.869,2740.131,0,3,3,3,3,2,2
16/12/2022 18:19:00,4805.381,9360,4805.381,4805.381,4554.619,0,2,3,2,2,2,1
16/12/2022 18:20:00,4955.311,9360,4955.311,4955.311,4404.689,0,2,3,2,2,2,2
16/12/2022 18:21:00,5335.381,9360,5335.381,5335.381,4024.619,0,2,3,2,2,2,1
16/12/2022 18:22:00,5192.85,9360,5192.85,5192.85,4167.15,0,2,3,2,2,2,2
16/12/2022 18:23:00,4756.533,9360,4756.533,4756.533,4603.467,0,2,3,2,2,2,2
16/12/2022 18:24:00,4794.445,9360,4794.445,4794.445,4565.555,0,2,3,2,2,2,2
16/12/2022 18:25:00,4541.465,9360,4541.465,4541.465,4818.535,0,2,3,2,2,2,1
16/12/2022 18:26:00,4439.614,9360,4439.614,4439.614,4920.386,0,2,3,2,2,2,1
16/12/2022 18:27:00,4363.738,9360,4363.738,4363.738,4996.262,0,2,3,2,2,2,1
16/12/2022 18:28:00,4159.979,9360,4159.979,4159.979,5200.021,0,2,3,2,2,2,1
16/12/2022 18:29:00,4111.103,9360,4111.103,4111.103,5248.897,0,2,3,2,2,2,1
16/12/2022 18:30:00,3444.222,18720,3444.222,3444.222,15275.778,0,2,5,2,2,4,2
16/12/2022 18:31:00,3209.659,9360,3209.659,3209.659,6150.341,0,2,3,2,2,3,2
16/12/2022 18:32:00,3212.834,9360,3212.834,3212.834,6147.166,0,2,3,2,2,3,1
16/12/2022 18:33:00,3315.887,9360,3315.887,3315.887,6044.113,0,2,3,2,2,3,1
16/12/2022 18:34:00,3416.018,9360,3416.018,3416.018,5943.982,0,2,3,2,2,2,1
16/12/2022 18:35:00,3446.094,9360,3446.094,3446.094,5913.906,0,2,3,2,2,2,1
16/12/2022 18:36:00,4244.33,9360,4244.33,4244.33,5115.67,0,2,3,2,2,2,1
16/12/2022 18:37:00,5111.849,9360,5111.849,5111.849,4248.151,0,2,3,2,2,2,1
16/12/2022 18:38:00,5559.861,9360,5559.861,5559.861,3800.139,0,2,3,2,2,2,1
16/12/2022 18:39:00,5172.372,9360,5172.372,5172.372,4187.628,0,2,3,2,2,2,1
16/12/2022 18:40:00,5162.064,9360,5162.064,5162.064,4197.936,0,2,3,2,2,2,1
16/12/2022 18:41:00,4980.191,9360,4980.191,4980.191,4379.809,0,2,3,2,2,2,1
16/12/2022 18:42:00,5193.678,9360,5193.678,5193.678,4166.322,0,2,3,2,2,2,1
16/12/2022 18:43:00,5471.118,9360,5471.118,5471.118,3888.882,0,2,3,2,2,2,2
16/12/2022 18:44:00,5488.35,9360,5488.35,5488.35,3871.65,0,2,3,2,2,2,1
16/12/2022 18:45:00,5236.334,18720,5236.334,5236.334,13483.666,0,2,5,2,2,4,2
16/12/2022 18:46:00,5265.21,9360,5265.21,5265.21,4094.79,0,2,3,2,2,2,1
16/12/2022 18:47:00,5118.057,9360,5118.057,5118.057,4241.943,0,2,3,2,2,2,1
16/12/2022 18:48:00,4651.481,9360,4651.481,4651.481,4708.519,0,2,3,2,2,2,1
16/12/2022 18:49:00,4105.765,9360,4105.765,4105.765,5254.235,0,2,3,2,2,2,1
16/12/2022 18:50:00,4057.391,9360,4057.391,4057.391,5302.609,0,2,3,2,2,2,1
16/12/2022 18:51:00,3793.611,9360,3793.611,3793.611,5566.389,0,2,3,2,2,2,1
16/12/2022 18:52:00,3247.612,9360,3247.612,3247.612,6112.388,0,2,3,2,2,3,1
16/12/2022 18:53:00,3518.057,9360,3518.057,3518.057,5841.943,0,2,3,2,2,2,2
16/12/2022 18:54:00,3629.377,9360,3629.377,3629.377,5730.623,0,2,3,2,2,2,2
16/12/2022 18:55:00,5512.92,9360,5512.92,5512.92,3847.08,0,2,3,2,2,2,1
16/12/2022 18:56:00,3796.959,9360,3796.959,3796.959,5563.041,0,2,3,2,2,2,2
16/12/2022 18:57:00,3617.75,9360,3617.75,3617.75,5742.25,0,2,3,2,2,2,1
16/12/2022 18:58:00,3538.681,9360,3538.681,3538.681,5821.319,0,2,3,2,2,2,2
16/12/2022 18:59:00,3798.3,9360,3798.3,3798.3,5561.7,0,2,3,2,2,2,1
16/12/2022 19:00:00,3811.907,18720,3811.907,3811.907,14908.093,0,2,5,2,2,4,2
16/12/2022 19:01:00,3858.322,9360,3858.322,3858.322,5501.678,0,2,3,2,2,2,1
16/12/2022 19:02:00,5271.657,9360,5271.657,5271.657,4088.343,0,2,3,2,2,2,2
16/12/2022 19:03:00,5293.076,9360,5293.076,5293.076,4066.924,0,2,3,2,2,2,2
16/12/2022 19:04:00,3970.995,9360,3970.995,3970.995,5389.005,0,2,3,2,2,2,1
16/12/2022 19:05:00,2378.769,9360,2378.769,2378.769,6981.231,0,2,3,2,2,3,2
16/12/2022 19:06:00,2329.067,9360,2329.067,2329.067,7030.933,0,2,3,2,2,3,1
16/12/2022 19:07:00,2362.564,9360,2362.564,2362.564,6997.436,0,2,3,2,2,3,2
16/12/2022 19:08:00,2729.091,9360,2729.091,2729.091,6630.909,0,2,3,2,2,3,1
16/12/2022 19:09:00,3128.818,9360,3128.818,3128.818,6231.182,0,2,3,2,2,3,2
16/12/2022 19:10:00,3131.664,9360,3131.664,3131.664,6228.336,0,2,3,2,2,3,1
16/12/2022 19:11:00,2966.467,9360,2966.467,2966.467,6393.533,0,2,3,2,2,3,2
16/12/2022 19:12:00,2808.25,9360,2808.25,2808.25,6551.75,0,2,3,2,2,3,1
16/12/2022 19:13:00,3318.251,9360,3318.251,3318.251,6041.749,0,2,3,2,2,3,2
16/12/2022 19:14:00,3264.499,9360,3264.499,3264.499,6095.501,0,2,3,2,2,3,2
16/12/2022 19:15:00,2955.38,18720,2955.38,2955.38,15764.62,0,2,5,2,2,4,1
16/12/2022 19:16:00,2888.21,9360,2888.21,2888.21,6471.79,0,2,3,2,2,3,1
16/12/2022 19:17:00,2787.621,9360,2787.621,2787.621,6572.379,0,2,3,2,2,3,1
16/12/2022 19:18:00,2779.28,9360,2779.28,2779.28,6580.72,0,2,3,2,2,3,1
16/12/2022 19:19:00,2951.265,9360,2951.265,2951.265,6408.735,0,2,3,2,2,3,1
16/12/2022 19:20:00,3542.69,9360,3542.69,3542.69,5817.31,0,2,3,2,2,2,1
16/12/2022 19:21:00,3549.032,9360,3549.032,3549.032,5810.968,0,2,3,2,2,2,1
16/12/2022 19:22:00,3096.33,9360,3096.33,3096.33,6263.67,0,2,3,2,2,3,1
16/12/2022 19:23:00,2806.53,9360,2806.53,2806.53,6553.47,0,2,3,2,2,3,1
16/12/2022 19:24:00,2952.23,9360,2952.23,2952.23,6407.77,0,2,3,2,2,3,1
16/12/2022 19:25:00,3169.435,9360,3169.435,3169.435,6190.565,0,2,3,2,2,3,1
16/12/2022 19:26:00,3321.58,9360,3321.58,3321.58,6038.42,0,2,3,2,2,3,1
16/12/2022 19:27:00,3075.095,9360,3075.095,3075.095,6284.905,0,2,3,2,2,3,1
16/12/2022 19:28:00,2862.09,9360,2862.09,2862.09,6497.91,0,2,3,2,2,3,2
16/12/2022 19:29:00,2750.339,9360,2750.339,2750.339,6609.661,0,2,3,2,2,3,1
16/12/2022 19:30:00,3147.763,18720,3147.763,3147.763,15572.237,0,2,5,2,2,4,1
16/12/2022 19:31:00,3547.832,9360,3547.832,3547.832,5812.168,0,2,3,2,2,2,1
16/12/2022 19:32:00,3746.888,9360,3746.888,3746.888,5613.112,0,2,3,2,2,2,2
16/12/2022 19:33:00,5620.14,9360,5620.14,5620.14,3739.86,0,2,3,2,2,2,1
16/12/2022 19:34:00,4085.762,9360,4085.762,4085.762,5274.238,0,2,3,2,2,2,2
16/12/2022 19:35:00,4173.887,9360,4173.887,4173.887,5186.113,0,2,3,2,2,2,1
16/12/2022 19:36:00,4032.84,9360,4032.84,4032.84,5327.16,0,2,3,2,2,2,2
16/12/2022 19:37:00,4105.449,9360,4105.449,4105.449,5254.551,0,2,3,2,2,2,2
16/12/2022 19:38:00,4318.515,9360,4318.515,4318.515,5041.485,0,2,3,2,2,2,1
16/12/2022 19:39:00,4118.086,9360,4118.086,4118.086,5241.914,0,2,3,2,2,2,1
16/12/2022 19:40:00,4111.281,9360,4111.281,4111.281,5248.719,0,2,3,2,2,2,1
16/12/2022 19:41:00,4127.205,9360,4127.205,4127.205,5232.795,0,2,3,2,2,2,2
16/12/2022 19:42:00,3947.565,9360,3947.565,3947.565,5412.435,0,2,3,2,2,2,1
16/12/2022 19:43:00,3831.34,9360,3831.34,3831.34,5528.66,0,2,3,2,2,2,2
16/12/2022 19:44:00,3859.163,9360,3859.163,3859.163,5500.837,0,2,3,2,2,2,1
16/12/2022 19:45:00,3580.601,18720,3580.601,3580.601,15139.399,0,2,5,2,2,4,2
16/12/2022 19:46:00,3657.598,9360,3657.598,3657.598,5702.402,0,2,3,2,2,2,1
16/12/2022 19:47:00,3738.054,9360,3738.054,3738.054,5621.946,0,2,3,2,2,2,2
16/12/2022 19:48:00,4122.052,9360,4122.052,4122.052,5237.948,0,2,3,2,2,2,1
16/12/2022 19:49:00,4174.804,9360,4174.804,4174.804,5185.196,0,2,3,2,2,2,1
16/12/2022 19:50:00,4019.686,9360,4019.686,4019.686,5340.314,0,2,3,2,2,2,1
16/12/2022 19:51:00,4024.865,9360,4024.865,4024.865,5335.135,0,2,3,2,2,2,1
16/12/2022 19:52:00,5449.236,9360,5449.236,5449.236,3910.764,0,2,3,2,2,2,1
16/12/2022 19:53:00,4812.993,9360,4812.993,4812.993,4547.007,0,2,3,2,2,2,2
16/12/2022 19:54:00,4943.084,9360,4943.084,4943.084,4416.916,0,2,3,2,2,2,1
16/12/2022 19:55:00,5065.678,9360,5065.678,5065.678,4294.322,0,2,3,2,2,2,1
16/12/2022 19:56:00,6992.169,9360,6992.169,6992.169,2367.831,0,3,3,3,3,2,2
16/12/2022 19:57:00,6834.104,9360,6834.104,6834.104,2525.896,0,3,3,3,3,2,1
16/12/2022 19:58:00,6043,9360,6043,6043,3317,0,3,3,3,3,2,2
16/12/2022 19:59:00,5115.439,9360,5115.439,5115.439,4244.561,0,2,3,2,2,2,1
16/12/2022 20:00:00,5575.575,18720,5575.575,5575.575,13144.425,0,2,5,2,2,4,1
16/12/2022 20:01:00,5571.222,9360,5571.222,5571.222,3788.778,0,2,3,2,2,2,1
16/12/2022 20:02:00,5784.258,9360,5784.258,5784.258,3575.742,0,2,3,2,2,2,1
16/12/2022 20:03:00,5995.357,9360,5995.357,5995.357,3364.643,0,2,3,2,2,2,1
16/12/2022 20:04:00,6373.578,9360,6373.578,6373.578,2986.422,0,3,3,3,3,2,1
16/12/2022 20:05:00,6479.238,9360,6479.238,6479.238,2880.762,0,3,3,3,3,2,1
16/12/2022 20:06:00,6955.414,9360,6955.414,6955.414,2404.586,0,3,3,3,3,2,1
16/12/2022 20:07:00,6863.523,9360,6863.523,6863.523,2496.477,0,3,3,3,3,2,1
16/12/2022 20:08:00,6406.022,9360,6406.022,6406.022,2953.978,0,3,3,3,3,2,2
16/12/2022 20:09:00,6035.197,9360,6035.197,6035.197,3324.803,0,3,3,3,3,2,2
16/12/2022 20:10:00,6049.573,9360,6049.573,6049.573,3310.427,0,3,3,3,3,2,1
16/12/2022 20:11:00,7680.316,9360,7680.316,7680.316,1679.684,0,3,3,3,3,2,2
16/12/2022 20:12:00,5773.573,9360,5773.573,5773.573,3586.427,0,2,3,2,2,2,2
16/12/2022 20:13:00,5290.084,9360,5290.084,5290.084,4069.916,0,2,3,2,2,2,1
16/12/2022 20:14:00,4537.054,9360,4537.054,4537.054,4822.946,0,2,3,2,2,2,2
16/12/2022 20:15:00,3829.907,18720,3829.907,3829.907,14890.093,0,2,5,2,2,4,2
16/12/2022 20:16:00,3909.89,9360,3909.89,3909.89,5450.11,0,2,3,2,2,2,2
16/12/2022 20:17:00,3780.527,9360,3780.527,3780.527,5579.473,0,2,3,2,2,2,2
16/12/2022 20:18:00,3398.738,9360,3398.738,3398.738,5961.262,0,2,3,2,2,2,2
16/12/2022 20:19:00,3398.914,9360,3398.914,3398.914,5961.086,0,2,3,2,2,2,1
16/12/2022 20:20:00,3426.693,9360,3426.693,3426.693,5933.307,0,2,3,2,2,2,2
16/12/2022 20:21:00,3584.18,9360,3584.18,3584.18,5775.82,0,2,3,2,2,2,2
16/12/2022 20:22:00,3181.159,9360,3181.159,3181.159,6178.841,0,2,3,2,2,3,1
16/12/2022 20:23:00,3426.066,9360,3426.066,3426.066,5933.934,0,2,3,2,2,2,1
16/12/2022 20:24:00,3452.184,9360,3452.184,3452.184,5907.816,0,2,3,2,2,2,1
16/12/2022 20:25:00,3364.514,9360,3364.514,3364.514,5995.486,0,2,3,2,2,2,1
16/12/2022 20:26:00,3205.227,9360,3205.227,3205.227,6154.773,0,2,3,2,2,3,2
16/12/2022 20:27:00,3213.993,9360,3213.993,3213.993,6146.007,0,2,3,2,2,3,1
16/12/2022 20:28:00,3182.981,9360,3182.981,3182.981,6177.019,0,2,3,2,2,3,1
16/12/2022 20:29:00,3257.009,9360,3257.009,3257.009,6102.991,0,2,3,2,2,3,2
16/12/2022 20:30:00,3355.669,18720,3355.669,3355.669,15364.331,0,2,5,2,2,4,2
16/12/2022 20:31:00,3347.73,9360,3347.73,3347.73,6012.27,0,2,3,2,2,3,2
16/12/2022 20:32:00,2824.843,9360,2824.843,2824.843,6535.157,0,2,3,2,2,3,2
16/12/2022 20:33:00,2916.445,9360,2916.445,2916.445,6443.555,0,2,3,2,2,3,2
16/12/2022 20:34:00,2916.656,9360,2916.656,2916.656,6443.344,0,2,3,2,2,3,2
16/12/2022 20:35:00,2899.654,9360,2899.654,2899.654,6460.346,0,2,3,2,2,3,1
16/12/2022 20:36:00,3778.287,9360,3778.287,3778.287,5581.713,0,2,3,2,2,2,2
16/12/2022 20:37:00,4393.596,9360,4393.596,4393.596,4966.404,0,2,3,2,2,2,2
16/12/2022 20:38:00,4851.658,9360,4851.658,4851.658,4508.342,0,2,3,2,2,2,2
16/12/2022 20:39:00,4855.61,9360,4855.61,4855.61,4504.39,0,2,3,2,2,2,1
16/12/2022 20:40:00,4961.44,9360,4961.44,4961.44,4398.56,0,2,3,2,2,2,2
16/12/2022 20:41:00,5246.515,9360,5246.515,5246.515,4113.485,0,2,3,2,2,2,2
16/12/2022 20:42:00,5357.25,9360,5357.25,5357.25,4002.75,0,2,3,2,2,2,2
16/12/2022 20:43:00,5347.903,9360,5347.903,5347.903,4012.097,0,2,3,2,2,2,2
16/12/2022 20:44:00,4893.89,9360,4893.89,4893.89,4466.11,0,2,3,2,2,2,2
16/12/2022 20:45:00,4752.675,18720,4752.675,4752.675,13967.325,0,2,5,2,2,4,1
16/12/2022 20:46:00,4758.825,9360,4758.825,4758.825,4601.175,0,2,3,2,2,2,2
16/12/2022 20:47:00,4715.326,9360,4715.326,4715.326,4644.674,0,2,3,2,2,2,1
16/12/2022 20:48:00,4780.504,9360,4780.504,4780.504,4579.496,0,2,3,2,2,2,1
16/12/2022 20:49:00,6481.782,9360,6481.782,6481.782,2878.218,0,3,3,3,3,2,2
16/12/2022 20:50:00,6746.044,9360,6746.044,6746.044,2613.956,0,3,3,3,3,2,2
16/12/2022 20:51:00,6594.633,9360,6594.633,6594.633,2765.367,0,3,3,3,3,2,2
16/12/2022 20:52:00,5493.642,9360,5493.642,5493.642,3866.358,0,2,3,2,2,2,1
16/12/2022 20:53:00,4550.927,9360,4550.927,4550.927,4809.073,0,2,3,2,2,2,2
16/12/2022 20:54:00,4301.797,9360,4301.797,4301.797,5058.203,0,2,3,2,2,2,1
16/12/2022 20:55:00,4085.409,9360,4085.409,4085.409,5274.591,0,2,3,2,2,2,1
16/12/2022 20:56:00,3781.054,9360,3781.054,3781.054,5578.946,0,2,3,2,2,2,1
16/12/2022 20:57:00,3511.223,9360,3511.223,3511.223,5848.777,0,2,3,2,2,2,1
16/12/2022 20:58:00,3886.474,9360,3886.474,3886.474,5473.526,0,2,3,2,2,2,1
16/12/2022 20:59:00,3859.215,9360,3859.215,3859.215,5500.785,0,2,3,2,2,2,2
16/12/2022 21:00:00,4022.095,18720,4022.095,4022.095,14697.905,0,2,5,2,2,4,1
16/12/2022 21:01:00,4224.65,9360,4224.65,4224.65,5135.35,0,2,3,2,2,2,1
16/12/2022 21:02:00,4245.976,9360,4245.976,4245.976,5114.024,0,2,3,2,2,2,1
16/12/2022 21:03:00,4241.227,9360,4241.227,4241.227,5118.773,0,2,3,2,2,2,1
16/12/2022 21:04:00,4177.418,9360,4177.418,4177.418,5182.582,0,2,3,2,2,2,2
16/12/2022 21:05:00,4278.033,9360,4278.033,4278.033,5081.967,0,2,3,2,2,2,1
16/12/2022 21:06:00,4467.353,9360,4467.353,4467.353,4892.647,0,2,3,2,2,2,2
16/12/2022 21:07:00,3967.787,9360,3967.787,3967.787,5392.213,0,2,3,2,2,2,1
16/12/2022 21:08:00,3979.31,9360,3979.31,3979.31,5380.69,0,2,3,2,2,2,2
16/12/2022 21:09:00,4074.272,9360,4074.272,4074.272,5285.728,0,2,3,2,2,2,1
16/12/2022 21:10:00,4493.205,9360,4493.205,4493.205,4866.795,0,2,3,2,2,2,2
16/12/2022 21:11:00,4606.939,9360,4606.939,4606.939,4753.061,0,2,3,2,2,2,2
16/12/2022 21:12:00,4547.314,9360,4547.314,4547.314,4812.686,0,2,3,2,2,2,2
16/12/2022 21:13:00,4353.954,9360,4353.954,4353.954,5006.046,0,2,3,2,2,2,1
16/12/2022 21:14:00,4215.729,9360,4215.729,4215.729,5144.271,0,2,3,2,2,2,1
16/12/2022 21:15:00,3987.732,18720,3987.732,3987.732,14732.268,0,2,5,2,2,4,2
16/12/2022 21:16:00,4382.547,9360,4382.547,4382.547,4977.453,0,2,3,2,2,2,1
16/12/2022 21:17:00,4448.875,9360,4448.875,4448.875,4911.125,0,2,3,2,2,2,1
16/12/2022 21:18:00,4757.892,9360,4757.892,4757.892,4602.108,0,2,3,2,2,2,2
16/12/2022 21:19:00,5047.422,9360,5047.422,5047.422,4312.578,0,2,3,2,2,2,1
16/12/2022 21:20:00,5528.486,9360,5528.486,5528.486,3831.514,0,2,3,2,2,2,1
16/12/2022 21:21:00,5497.813,9360,5497.813,5497.813,3862.187,0,2,3,2,2,2,1
16/12/2022 21:22:00,5496.211,9360,5496.211,5496.211,3863.789,0,2,3,2,2,2,1
16/12/2022 21:23:00,5785.751,9360,5785.751,5785.751,3574.249,0,2,3,2,2,2,1
16/12/2022 21:24:00,5630.642,9360,5630.642,5630.642,3729.358,0,2,3,2,2,2,2
16/12/2022 21:25:00,5081.201,9360,5081.201,5081.201,4278.799,0,2,3,2,2,2,1
16/12/2022 21:26:00,4700.661,9360,4700.661,4700.661,4659.339,0,2,3,2,2,2,1
16/12/2022 21:27:00,6553.58,9360,6553.58,6553.58,2806.42,0,3,3,3,3,2,2
16/12/2022 21:28:00,4468.788,9360,4468.788,4468.788,4891.212,0,2,3,2,2,2,2
16/12/2022 21:29:00,4053.126,9360,4053.126,4053.126,5306.874,0,2,3,2,2,2,1
16/12/2022 21:30:00,4002.831,18720,4002.831,4002.831,14717.169,0,2,5,2,2,4,2
16/12/2022 21:31:00,3852.051,9360,3852.051,3852.051,5507.949,0,2,3,2,2,2,1
16/12/2022 21:32:00,3835.322,9360,3835.322,3835.322,5524.678,0,2,3,2,2,2,1
16/12/2022 21:33:00,4176.454,9360,4176.454,4176.454,5183.546,0,2,3,2,2,2,2
16/12/2022 21:34:00,4400.296,9360,4400.296,4400.296,4959.704,0,2,3,2,2,2,2
16/12/2022 21:35:00,4409.29,9360,4409.29,4409.29,4950.71,0,2,3,2,2,2,2
16/12/2022 21:36:00,4373.049,9360,4373.049,4373.049,4986.951,0,2,3,2,2,2,2
16/12/2022 21:37:00,4306.827,9360,4306.827,4306.827,5053.173,0,2,3,2,2,2,2
16/12/2022 21:38:00,4458.101,9360,4458.101,4458.101,4901.899,0,2,3,2,2,2,1
16/12/2022 21:39:00,4471.017,9360,4471.017,4471.017,4888.983,0,2,3,2,2,2,2
16/12/2022 21:40:00,4469.371,9360,4469.371,4469.371,4890.629,0,2,3,2,2,2,1
16/12/2022 21:41:00,4266.365,9360,4266.365,4266.365,5093.635,0,2,3,2,2,2,1
16/12/2022 21:42:00,3588.915,9360,3588.915,3588.915,5771.085,0,2,3,2,2,2,1
16/12/2022 21:43:00,5224.903,9360,5224.903,5224.903,4135.097,0,2,3,2,2,2,2
16/12/2022 21:44:00,5607.345,9360,5607.345,5607.345,3752.655,0,2,3,2,2,2,2
16/12/2022 21:45:00,5025.467,18720,5025.467,5025.467,13694.533,0,2,5,2,2,4,1
16/12/2022 21:46:00,3643.081,9360,3643.081,3643.081,5716.919,0,2,3,2,2,2,2
16/12/2022 21:47:00,3742.797,9360,3742.797,3742.797,5617.203,0,2,3,2,2,2,2
16/12/2022 21:48:00,4331.696,9360,4331.696,4331.696,5028.304,0,2,3,2,2,2,1
16/12/2022 21:49:00,4354.762,9360,4354.762,4354.762,5005.238,0,2,3,2,2,2,1
16/12/2022 21:50:00,4375.463,9360,4375.463,4375.463,4984.537,0,2,3,2,2,2,1
16/12/2022 21:51:00,4999.519,9360,4999.519,4999.519,4360.481,0,2,3,2,2,2,1
16/12/2022 21:52:00,4745.484,9360,4745.484,4745.484,4614.516,0,2,3,2,2,2,1
16/12/2022 21:53:00,4298.432,9360,4298.432,4298.432,5061.568,0,2,3,2,2,2,1
16/12/2022 21:54:00,4345.847,9360,4345.847,4345.847,5014.153,0,2,3,2,2,2,2
16/12/2022 21:55:00,4222.131,9360,4222.131,4222.131,5137.869,0,2,3,2,2,2,1
16/12/2022 21:56:00,4513.065,9360,4513.065,4513.065,4846.935,0,2,3,2,2,2,1
16/12/2022 21:57:00,4590.15,9360,4590.15,4590.15,4769.85,0,2,3,2,2,2,1
16/12/2022 21:58:00,4600.615,9360,4600.615,4600.615,4759.385,0,2,3,2,2,2,2
16/12/2022 21:59:00,4374.409,9360,4374.409,4374.409,4985.591,0,2,3,2,2,2,1
16/12/2022 22:00:00,3816.897,18720,3816.897,3816.897,14903.103,0,2,5,2,2,4,1
16/12/2022 22:01:00,3527.804,9360,3527.804,3527.804,5832.196,0,2,3,2,2,2,1
16/12/2022 22:02:00,3427.595,9360,3427.595,3427.595,5932.405,0,2,3,2,2,2,2
16/12/2022 22:03:00,3450.056,9360,3450.056,3450.056,5909.944,0,2,3,2,2,2,2
16/12/2022 22:04:00,3554.024,9360,3554.024,3554.024,5805.976,0,2,3,2,2,2,1
16/12/2022 22:05:00,5211.326,9360,5211.326,5211.326,4148.674,0,2,3,2,2,2,1
16/12/2022 22:06:00,3359.746,9360,3359.746,3359.746,6000.254,0,2,3,2,2,3,1
16/12/2022 22:07:00,3229.328,9360,3229.328,3229.328,6130.672,0,2,3,2,2,3,2
16/12/2022 22:08:00,3718.689,9360,3718.689,3718.689,5641.311,0,2,3,2,2,2,2
16/12/2022 22:09:00,4207.859,9360,4207.859,4207.859,5152.141,0,2,3,2,2,2,1
16/12/2022 22:10:00,4672.797,9360,4672.797,4672.797,4687.203,0,2,3,2,2,2,1
16/12/2022 22:11:00,4775.967,9360,4775.967,4775.967,4584.033,0,2,3,2,2,2,2
16/12/2022 22:12:00,4757.691,9360,4757.691,4757.691,4602.309,0,2,3,2,2,2,2
16/12/2022 22:13:00,4723.016,9360,4723.016,4723.016,4636.984,0,2,3,2,2,2,2
16/12/2022 22:14:00,4413.073,9360,4413.073,4413.073,4946.927,0,2,3,2,2,2,2
16/12/2022 22:15:00,4226.874,18720,4226.874,4226.874,14493.126,0,2,5,2,2,4,2
16/12/2022 22:16:00,4312.798,9360,4312.798,4312.798,5047.202,0,2,3,2,2,2,1
16/12/2022 22:17:00,4242.594,9360,4242.594,4242.594,5117.406,0,2,3,2,2,2,1
16/12/2022 22:18:00,4147.65,9360,4147.65,4147.65,5212.35,0,2,3,2,2,2,2
16/12/2022 22:19:00,4439.466,9360,4439.466,4439.466,4920.534,0,2,3,2,2,2,1
16/12/2022 22:20:00,4429.325,9360,4429.325,4429.325,4930.675,0,2,3,2,2,2,2
